YEAR_BUILT,ASSESSCLAS,BLDG_DESC,BLDG_FEET,GARAGE,FIREPLACE,BASEMENT,BSMTDEVL,ASSESSMENT,LATITUDE,LONGITUDE,age
2012.0,Residential,2 Storey & Basement,2384,Y,Y,Y,N,522000,53.5614306895,-113.25338142209999,6.0
2012.0,Residential,2 Storey & Basement,2305,Y,Y,Y,Y,513000,53.52044593,-113.2480169557,6.0
2011.0,Residential,2 Storey & Basement,2244,Y,Y,Y,Y,539000,53.553047581099996,-113.2788193384,7.0
2010.0,Residential,1 Storey & Basement,1668,Y,Y,Y,Y,651000,53.546131048199996,-113.2778381704,8.0
2011.0,Residential,2 Storey & Basement,2303,Y,Y,Y,N,524000,53.549469796800004,-113.28155043059999,7.0
2013.0,Residential,2 Storey & Basement,2411,Y,Y,Y,N,550000,53.561733212700005,-113.2559246763,5.0
2012.0,Residential,2 Storey & Basement,2358,Y,Y,Y,Y,594000,53.5530479385,-113.2793372155,6.0
2013.0,Residential,2 Storey & Basement,2989,Y,Y,Y,Y,688000,53.562404519,-113.2542354708,5.0
2013.0,Residential,2 Storey & Basement,2513,Y,Y,Y,Y,606000,53.55883501939999,-113.28205667629999,5.0
2013.0,Residential,2 Storey & Basement,2112,Y,Y,Y,Y,533000,53.5653245759,-113.2798474017,5.0
2011.0,Residential,2 Storey & Basement,1952,Y,Y,Y,Y,495000,53.56090940359999,-113.25410259360001,7.0
2013.0,Residential,2 Storey & Basement,2687,Y,Y,Y,Y,1003000,53.449871221,-113.1661379916,5.0
2013.0,Residential,2 Storey & Basement,1486,Y,N,Y,N,353000,53.5669209976,-113.2804566549,5.0
2010.0,Residential,2 Storey & Basement,1476,Y,Y,Y,N,354000,53.564635784,-113.27865303870001,8.0
2013.0,Residential,2 Storey & Basement,1541,Y,N,Y,Y,434000,53.5622043397,-113.25321652219999,5.0
2012.0,Residential,2 Storey & Basement,3152,Y,Y,Y,Y,786000,53.550207361400005,-113.2809673015,6.0
2012.0,Residential,2 Storey & Basement,1701,Y,Y,Y,N,441000,53.521015533,-113.25051678969999,6.0
2010.0,Residential,Split Entry & Bonus Upper,1318,Y,Y,Y,Y,440000,53.5653232167,-113.2809024892,8.0
2012.0,Residential,2 Storey & Basement,1898,Y,Y,Y,N,456000,53.56562805,-113.2810703959,6.0
2010.0,Residential,2 Storey & Basement,2002,Y,Y,Y,N,488000,53.5644188456,-113.28200337770001,8.0
2013.0,Residential,2 Storey & Basement,2004,Y,Y,Y,Y,497000,53.562200126499995,-113.2560852534,5.0
2011.0,Residential,2 Storey & Basement,1825,Y,Y,Y,N,468000,53.552833318999994,-113.2814458364,7.0
2012.0,Residential,2 Storey & Basement,2156,Y,Y,Y,Y,531000,53.552252049399996,-113.2787278511,6.0
2012.0,Residential,2 Storey & Basement,1522,Y,N,Y,N,367000,53.566673028500006,-113.2818229429,6.0
2010.0,Residential,1 Storey & Bonus Upper,2863,Y,Y,Y,Y,1143000,53.5010942199,-113.3218375123,8.0
2012.0,Residential,2 Storey & Basement,2244,Y,Y,Y,Y,531000,53.553354038900004,-113.2801793748,6.0
2013.0,Residential,2 Storey & Basement,2420,Y,Y,Y,N,535000,53.5582803013,-113.2816299247,5.0
2012.0,Residential,2 Storey & Basement,1972,Y,Y,Y,N,510000,53.552705718999995,-113.2785239949,6.0
2009.0,Residential,2 Storey & Basement,2005,Y,Y,Y,Y,517000,53.5474088531,-113.2737274788,9.0
2011.0,Residential,2 Storey & Basement,1146,Y,N,Y,N,313000,53.5660885486,-113.2786377548,7.0
2010.0,Residential,2 Storey & Basement,2413,Y,Y,Y,N,624000,53.549804200000004,-113.28185664889999,8.0
2013.0,Residential,2 Storey & Basement,1994,Y,Y,Y,N,475000,53.5202254263,-113.2504090494,5.0
2012.0,Residential,2 Storey & Basement,1427,Y,N,Y,Y,371000,53.5656502608,-113.27951663530001,6.0
2012.0,Residential,2 Storey & Basement,2136,Y,Y,Y,N,502000,53.5202237973,-113.25066827159999,6.0
2011.0,Residential,2 Storey & Basement,2395,Y,Y,Y,N,573000,53.5493404382,-113.28294536889999,7.0
2012.0,Residential,2 Storey & Basement,2319,Y,Y,Y,Y,537000,53.549002289899995,-113.28108905559999,6.0
2013.0,Residential,2 Storey & Basement,2404,Y,Y,Y,Y,579000,53.5606240267,-113.25296407180001,5.0
2012.0,Residential,2 Storey & Basement,1336,Y,N,Y,Y,401000,53.5594645546,-113.2513810491,6.0
2011.0,Residential,2 Storey & Basement,1959,Y,Y,Y,Y,477000,53.52101200600001,-113.2513157081,7.0
2012.0,Residential,2 Storey & Basement,1854,Y,Y,Y,N,454000,53.5584314583,-113.252414211,6.0
2012.0,Residential,2 Storey & Basement,2004,Y,Y,Y,Y,506000,53.562200377299995,-113.255918686,6.0
2012.0,Residential,2 Storey & Basement,2045,Y,Y,Y,N,505000,53.561594925,-113.2515978026,6.0
2011.0,Residential,2 Storey & Basement,1457,Y,Y,Y,Y,367000,53.557445545,-113.2517121677,7.0
2012.0,Residential,2 Storey & Basement,1841,Y,Y,Y,N,449000,53.5197613712,-113.2497123047,6.0
2010.0,Residential,2 Storey & Basement,1848,Y,Y,Y,N,477000,53.546342923699996,-113.27571661569999,8.0
2011.0,Residential,2 Storey & Basement,1534,Y,Y,Y,N,363000,53.55688176979999,-113.2514134785,7.0
2011.0,Residential,2 Storey & Basement,2370,Y,Y,Y,N,571000,53.5587862025,-113.2526449301,7.0
2012.0,Residential,2 Storey & Basement,2087,Y,Y,Y,N,511000,53.5194049396,-113.2526171542,6.0
1954.0,Residential,1 Storey & Basement,1230,Y,Y,Y,Y,615000,53.509511068900004,-113.3198703357,64.0
2012.0,Residential,1 Storey & Basement,1229,Y,Y,Y,Y,480000,53.553866446499995,-113.2829367091,6.0
1975.0,Residential,1 Storey & Basement,1738,Y,Y,Y,Y,654000,53.4838971379,-113.25521946559999,43.0
2014.0,Residential,2 Storey & Basement,2519,Y,Y,Y,Y,577000,53.5610915778,-113.2505539206,4.0
2013.0,Residential,2 Storey & Basement,2851,Y,Y,Y,Y,1133000,53.5057301717,-113.16477079149999,5.0
2012.0,Residential,2 Storey & Basement,1535,Y,N,Y,N,423000,53.5591162866,-113.2514543393,6.0
2012.0,Residential,2 Storey & Basement,2387,Y,Y,Y,N,565000,53.556001306300004,-113.2813343727,6.0
2013.0,Residential,2 Storey & Basement,1567,Y,N,Y,N,429000,53.5662905291,-113.2821138841,5.0
2012.0,Residential,2 Storey & Basement,1866,Y,Y,Y,N,460000,53.5210190083,-113.2497177832,6.0
2012.0,Residential,2 Storey & Basement,2423,Y,Y,Y,N,529000,53.5205259583,-113.2514997984,6.0
2012.0,Residential,2 Storey & Basement,2014,Y,Y,Y,N,510000,53.5568023676,-113.28057266,6.0
2017.0,Residential,2 Storey & Basement,2386,Y,N,Y,N,276000,53.5605785716,-113.25615190200001,1.0
2010.0,Residential,2 Storey & Basement,2046,Y,Y,Y,N,529000,53.545771241800004,-113.27880514440001,8.0
2012.0,Residential,2 Storey & Basement,2516,Y,Y,Y,Y,576000,53.561833919799994,-113.2537479613,6.0
2012.0,Residential,2 Storey & Basement,1490,Y,Y,Y,N,362000,53.5577461235,-113.251478408,6.0
2013.0,Residential,2 Storey & Basement,1758,Y,Y,Y,N,443000,53.566008384499995,-113.2800274176,5.0
2013.0,Residential,2 Storey & Basement,2441,Y,Y,Y,Y,636000,53.566142157799995,-113.28238564719999,5.0
2012.0,Residential,2 Storey & Basement,2814,Y,Y,Y,Y,657000,53.5610866229,-113.2529316231,6.0
2010.0,Residential,2 Storey & Basement,2551,Y,Y,Y,Y,672000,53.5508520167,-113.28155677219999,8.0
2011.0,Residential,2 Storey & Basement,2404,Y,Y,Y,N,566000,53.553354179399996,-113.280374901,7.0
2011.0,Residential,2 Storey & Basement,1266,Y,Y,Y,N,327000,53.565050755,-113.2786486783,7.0
2009.0,Residential,2 Storey & Basement,2046,Y,Y,Y,N,506000,53.5476794266,-113.2747847706,9.0
2012.0,Residential,2 Storey & Basement,2594,Y,Y,Y,N,599000,53.5525934816,-113.2825103889,6.0
2012.0,Residential,2 Storey & Basement,2289,Y,Y,Y,Y,571000,53.5629756994,-113.2539934081,6.0
2012.0,Residential,2 Storey & Basement,2412,Y,Y,Y,N,550000,53.5609896738,-113.24995226690001,6.0
2010.0,Residential,1 Storey & Basement,1354,Y,Y,Y,Y,505000,53.5511774818,-113.28223237530001,8.0
2012.0,Residential,2 Storey & Basement,1849,Y,Y,Y,N,470000,53.5567336009,-113.2815302622,6.0
2013.0,Residential,2 Storey & Basement,1573,Y,Y,Y,Y,450000,53.559814249700004,-113.2501554207,5.0
2011.0,Residential,1 Storey & Basement,1924,Y,Y,Y,Y,830000,53.5469159967,-113.27763383879999,7.0
2012.0,Residential,2 Storey & Basement,1411,Y,Y,Y,N,362000,53.565425980200004,-113.27951892700001,6.0
2010.0,Residential,2 Storey & Basement,2377,Y,Y,Y,Y,559000,53.5493404382,-113.28294536889999,8.0
2012.0,Residential,2 Storey & Basement,2235,Y,Y,Y,N,495000,53.5201602809,-113.2480170639,6.0
2011.0,Residential,2 Storey & Basement,2526,Y,Y,Y,Y,600000,53.557948295299994,-113.25245108989999,7.0
2010.0,Residential,1 Storey & Basement,1575,Y,Y,Y,Y,627000,53.5456335099,-113.2761995522,8.0
2013.0,Residential,2 Storey & Basement,2161,Y,Y,Y,N,521000,53.559104624899994,-113.2809848187,5.0
2012.0,Residential,2 Storey & Basement,2079,Y,Y,Y,N,497000,53.519701007600005,-113.2481235127,6.0
2012.0,Residential,2 Storey & Basement,2500,Y,Y,Y,Y,555000,53.5621989115,-113.2569179627,6.0
2013.0,Residential,2 Storey & Basement,1850,Y,Y,Y,Y,465000,53.559062823000005,-113.2795921181,5.0
2014.0,Residential,2 Storey & Basement,2512,Y,Y,Y,N,581000,53.5623789824,-113.25477862620001,4.0
2013.0,Residential,2 Storey & Basement,2169,Y,Y,Y,Y,529000,53.5202281638,-113.24976968969999,5.0
1965.0,Residential,1 Storey & Basement,1261,Y,Y,Y,Y,308000,53.4932069742,-112.96795933940001,53.0
2012.0,Residential,2 Storey & Basement,2148,Y,Y,Y,Y,506000,53.5197563236,-113.2508573201,6.0
2013.0,Residential,2 Storey & Basement,2688,Y,Y,Y,N,628000,53.562272657,-113.2547781993,5.0
2012.0,Residential,1 Storey & Basement,1970,Y,Y,Y,Y,858000,53.55413895229999,-113.2820311465,6.0
2012.0,Residential,2 Storey & Basement,2728,Y,Y,Y,Y,779000,53.5547672042,-113.2820300226,6.0
2012.0,Residential,2 Storey & Basement,1722,Y,Y,Y,N,464000,53.5524141246,-113.2777495047,6.0
2010.0,Residential,2 Storey & Basement,2140,Y,Y,Y,Y,588000,53.5464046625,-113.27679759760001,8.0
2011.0,Residential,2 Storey & Basement,1444,Y,Y,Y,N,357000,53.5574197941,-113.2515950719,7.0
2012.0,Residential,2 Storey & Basement,1688,Y,N,Y,N,444000,53.5618529207,-113.2526051475,6.0
2011.0,Residential,2 Storey & Basement,1522,Y,Y,Y,N,365000,53.565812056000006,-113.27864076440001,7.0
2012.0,Residential,2 Storey & Basement,2377,Y,Y,Y,N,527000,53.5197526769,-113.2516900091,6.0
2011.0,Residential,2 Storey & Basement,2104,Y,Y,Y,Y,510000,53.51976491640001,-113.2489012607,7.0
2011.0,Residential,2 Storey & Basement,2125,Y,Y,Y,N,512000,53.5524141624,-113.2813173885,7.0
2012.0,Residential,2 Storey & Basement,2277,Y,Y,Y,N,526000,53.562668288199994,-113.2554126756,6.0
2011.0,Residential,2 Storey & Basement,1518,Y,Y,Y,N,363000,53.55706371350001,-113.2522401059,7.0
2017.0,Residential,2 Storey & Basement,1852,Y,Y,Y,N,490000,53.56455341149999,-113.281570121,1.0
2010.0,Residential,2 Storey & Basement,2052,Y,Y,Y,N,494000,53.549001763,-113.2803694091,8.0
2012.0,Residential,2 Storey & Basement,2088,Y,Y,Y,Y,509000,53.520546893,-113.2480042191,6.0
2010.0,Residential,2 Storey & Basement,2052,Y,Y,Y,Y,515000,53.54946992520001,-113.2817276981,8.0
2013.0,Residential,2 Storey & Basement,1473,Y,N,Y,N,348000,53.566576399999995,-113.28066563950001,5.0
2014.0,Residential,2 Storey & Basement,1908,Y,Y,Y,N,466000,53.558449325299996,-113.2508148354,4.0
2013.0,Residential,1 Storey & Basement,1049,Y,Y,Y,Y,455000,53.5579527282,-113.28163003030001,5.0
2013.0,Residential,1 Storey & Basement,2622,Y,Y,Y,N,846000,53.375605075900005,-113.22956586219999,5.0
2011.0,Residential,2 Storey & Basement,1509,Y,Y,Y,N,364000,53.5570556736,-113.2504855236,7.0
2011.0,Residential,2 Storey & Basement,1964,Y,Y,Y,N,481000,53.5653236549,-113.28039870239999,7.0
2015.0,Residential,2 Storey & Basement,2750,Y,Y,Y,Y,648000,53.5622040441,-113.25341979790001,3.0
2010.0,Residential,2 Storey & Basement,1909,Y,Y,Y,Y,476000,53.5649821187,-113.2829296686,8.0
2012.0,Residential,2 Storey & Basement,2156,Y,Y,Y,N,514000,53.5530329669,-113.2808848596,6.0
2012.0,Residential,2 Storey & Basement,1511,Y,Y,Y,N,423000,53.5597654755,-113.2513215099,6.0
2012.0,Residential,2 Storey & Basement,1924,Y,Y,Y,N,505000,53.5556198598,-113.2829336951,6.0
2013.0,Residential,2 Storey & Basement,2222,Y,Y,Y,N,514000,53.5664598075,-113.2811703299,5.0
2011.0,Residential,2 Storey & Basement,2278,Y,Y,Y,Y,533000,53.5660953021,-113.2810061091,7.0
2012.0,Residential,2 Storey & Basement,2291,Y,Y,Y,Y,550000,53.562664308500004,-113.2581825109,6.0
2010.0,Residential,2 Storey & Basement,1783,Y,Y,Y,Y,464000,53.547211957200005,-113.2745216203,8.0
2014.0,Residential,2 Storey & Basement,2243,Y,Y,Y,N,532000,53.5629683243,-113.2590257008,4.0
2012.0,Residential,2 Storey & Basement,2467,Y,Y,Y,N,533000,53.5656149588,-113.28292931940001,6.0
2011.0,Residential,2 Storey & Basement,2327,Y,Y,Y,N,510000,53.5205385558,-113.2486504532,7.0
2011.0,Residential,2 Storey & Basement,2246,Y,Y,Y,N,544000,53.5533013492,-113.28203269059999,7.0
2011.0,Residential,1 Storey & Basement,1673,Y,Y,Y,Y,762000,53.5539083047,-113.2805529611,7.0
2015.0,Residential,2 Storey & Basement,1850,Y,Y,Y,N,458000,53.5656272967,-113.28157425799999,3.0
2011.0,Residential,2 Storey & Basement,1831,Y,Y,Y,Y,447000,53.5200091705,-113.2531528459,7.0
2012.0,Residential,2 Storey & Basement,1490,Y,Y,Y,N,366000,53.5581998646,-113.2511903966,6.0
2013.0,Residential,1 Storey & Basement,2126,Y,Y,Y,Y,1141000,53.5051023245,-113.1677050136,5.0
2012.0,Residential,2 Storey & Basement,1995,Y,Y,Y,Y,486000,53.52102925689999,-113.2489659123,6.0
2015.0,Residential,2 Storey & Basement,1615,Y,Y,Y,N,454000,53.5596311001,-113.2809937565,3.0
2011.0,Residential,1 Storey & Bonus Upper,3554,Y,N,Y,Y,1175000,53.5422936863,-113.1500490431,7.0
2013.0,Residential,2 Storey & Basement,2515,Y,Y,Y,Y,572000,53.5605718835,-113.2554849358,5.0
2013.0,Residential,2 Storey & Basement,2276,Y,Y,Y,Y,541000,53.5202279214,-113.2498292936,5.0
2010.0,Residential,2 Storey & Basement,2726,Y,Y,Y,Y,674000,53.5461789318,-113.2784104801,8.0
2013.0,Residential,1 Storey & Basement,1841,Y,Y,Y,Y,849000,53.555034121400006,-113.2790187384,5.0
2010.0,Residential,2 Storey & Basement,2186,Y,Y,Y,N,514000,53.546806197799995,-113.27531423309999,8.0
2013.0,Residential,2 Storey & Basement,2504,Y,Y,Y,Y,578000,53.5625037413,-113.25733564149999,5.0
2012.0,Residential,2 Storey & Basement,2423,Y,Y,Y,Y,532000,53.5202294005,-113.249497959,6.0
2012.0,Residential,2 Storey & Basement,2508,Y,Y,Y,N,546000,53.5609433303,-113.2523548698,6.0
2012.0,Residential,2 Storey & Basement,1536,Y,Y,Y,N,424000,53.559986986999995,-113.2513291689,6.0
2013.0,Residential,2 Storey & Basement,2460,Y,Y,Y,N,551000,53.561731881499995,-113.25682456950001,5.0
2013.0,Residential,2 Storey & Basement,1871,Y,Y,Y,Y,457000,53.558529092600004,-113.2792125906,5.0
2013.0,Residential,1 Storey & Basement,2306,Y,Y,Y,Y,1031000,53.508629499399994,-113.1719088999,5.0
2012.0,Residential,2 Storey & Basement,1490,Y,Y,Y,N,363000,53.5574824906,-113.25010129040001,6.0
2012.0,Residential,2 Storey & Basement,2150,Y,Y,Y,N,532000,53.556696656599996,-113.2818807475,6.0
2012.0,Residential,1 Storey & Basement,1376,Y,Y,Y,N,486000,53.5559248016,-113.2794670894,6.0
2012.0,Residential,2 Storey & Basement,1482,Y,N,Y,N,359000,53.557675868400004,-113.2511113437,6.0
2012.0,Residential,1 Storey & Basement,1618,Y,Y,Y,Y,604000,53.5556280573,-113.27865040889999,6.0
2012.0,Residential,2 Storey & Basement,1523,Y,N,Y,Y,435000,53.5607278846,-113.25110669280001,6.0
2011.0,Residential,1 Storey & Basement,1498,Y,Y,Y,Y,685000,53.5467656689,-113.2786340035,7.0
2012.0,Residential,2 Storey & Basement,1369,Y,N,Y,Y,409000,53.5595854896,-113.2507169908,6.0
2011.0,Residential,2 Storey & Basement,1919,Y,Y,Y,Y,474000,53.519757726899996,-113.250531063,7.0
2014.0,Residential,2 Storey & Basement,2418,Y,Y,Y,Y,578000,53.558087540100004,-113.281116972,4.0
2014.0,Residential,2 Storey & Basement,2504,Y,Y,Y,Y,568000,53.562665369799994,-113.2574120507,4.0
2013.0,Residential,2 Storey & Basement,2779,Y,Y,Y,N,649000,53.5613922138,-113.2528721099,5.0
2011.0,Residential,2 Storey & Basement,1536,Y,Y,Y,N,361000,53.565535491800006,-113.2786438402,7.0
2012.0,Residential,2 Storey & Basement,2216,Y,Y,Y,N,528000,53.554893882200005,-113.28293524629999,6.0
2012.0,Residential,2 Storey & Basement,2547,Y,Y,Y,Y,593000,53.5552099249,-113.2823314117,6.0
2009.0,Residential,1 Storey & Basement,1657,Y,Y,Y,Y,739000,53.4515187874,-113.1756280816,9.0
2011.0,Residential,2 Storey & Basement,2586,Y,N,Y,Y,649000,53.553894195,-113.2817937267,7.0
2010.0,Residential,2 Storey & Basement,1942,Y,Y,Y,N,486000,53.56472659,-113.2821148832,8.0
2012.0,Residential,2 Storey & Basement,2217,Y,Y,Y,Y,527000,53.5202317233,-113.24896458190001,6.0
2011.0,Residential,2 Storey & Basement,1426,Y,Y,Y,N,369000,53.5661583089,-113.27951127040001,7.0
2012.0,Residential,2 Storey & Basement,2320,Y,Y,Y,N,535000,53.556295723999995,-113.28033168719999,6.0
2012.0,Residential,2 Storey & Basement,2395,Y,Y,Y,N,553000,53.5563234845,-113.2788145063,6.0
2012.0,Residential,2 Storey & Basement,1998,Y,Y,Y,N,501000,53.5594311695,-113.28256935530001,6.0
2011.0,Residential,Split Entry & Bonus Upper,1420,Y,Y,Y,N,425000,53.565324791,-113.2796992566,7.0
2011.0,Residential,2 Storey & Basement,2703,Y,Y,Y,Y,811000,53.5539470149,-113.2796971499,7.0
2012.0,Residential,2 Storey & Basement,1846,Y,Y,Y,Y,459000,53.5625023766,-113.258296326,6.0
2012.0,Residential,2 Storey & Basement,1406,Y,Y,Y,N,357000,53.5572591047,-113.25076647709999,6.0
2012.0,Residential,2 Storey & Basement,1529,Y,Y,Y,N,353000,53.5668242716,-113.27942348879999,6.0
2011.0,Residential,2 Storey & Basement,2395,Y,Y,Y,N,545000,53.5645711995,-113.2829299714,7.0
2013.0,Residential,2 Storey & Basement,2790,Y,Y,Y,Y,662000,53.5616304921,-113.2542323332,5.0
2012.0,Residential,2 Storey & Basement,2629,Y,Y,Y,Y,874000,53.5552553499,-113.2808431562,6.0
2012.0,Residential,2 Storey & Basement,2168,Y,Y,Y,N,504000,53.5210381447,-113.24848661450001,6.0
2012.0,Residential,2 Storey & Basement,2491,Y,Y,Y,Y,738000,53.5551458999,-113.2801652164,6.0
2011.0,Residential,2 Storey & Basement,2391,Y,Y,Y,Y,543000,53.552198581300004,-113.2800676643,7.0
2011.0,Residential,2 Storey & Basement,2412,Y,Y,Y,Y,540000,53.5593429554,-113.2521660922,7.0
2013.0,Residential,2 Storey & Basement,2511,Y,Y,Y,Y,811000,53.54260633689999,-113.1540525967,5.0
2013.0,Residential,2 Storey & Basement,2290,Y,Y,Y,N,520000,53.56250485020001,-113.2565861498,5.0
2012.0,Residential,2 Storey & Basement,2244,Y,Y,Y,N,544000,53.5623205471,-113.2593889234,6.0
2010.0,Residential,2 Storey & Basement,1399,Y,Y,Y,Y,371000,53.5652014575,-113.2795211683,8.0
2012.0,Residential,2 Storey & Basement,2178,Y,Y,Y,N,526000,53.555631418199994,-113.27976327290001,6.0
2012.0,Residential,2 Storey & Basement,1977,Y,Y,Y,N,492000,53.5205319517,-113.2501602756,6.0
2013.0,Residential,2 Storey & Basement,1464,Y,Y,Y,N,369000,53.5575569447,-113.2504901981,5.0
2013.0,Residential,2 Storey & Basement,1668,Y,Y,Y,N,441000,53.5594311695,-113.28256935530001,5.0
2012.0,Residential,2 Storey & Basement,2159,Y,Y,Y,N,498000,53.5196939151,-113.2474471108,6.0
2012.0,Residential,2 Storey & Basement,2426,Y,Y,Y,Y,575000,53.5530479841,-113.27939788200001,6.0
2012.0,Residential,2 Storey & Basement,2278,Y,Y,Y,Y,719000,53.5554747944,-113.2798367448,6.0
2011.0,Residential,2 Storey & Basement,1896,Y,Y,Y,Y,487000,53.5464269921,-113.2756098957,7.0
2011.0,Residential,2 Storey & Basement,2183,Y,Y,Y,Y,524000,53.553048059300004,-113.2795143336,7.0
2013.0,Residential,2 Storey & Basement,1534,Y,Y,Y,N,429000,53.5607278846,-113.25110669280001,5.0
2015.0,Residential,2 Storey & Basement,1834,Y,Y,Y,N,458000,53.5591005455,-113.2811527665,3.0
2012.0,Residential,2 Storey & Basement,1536,N,Y,Y,N,402000,53.5590490855,-113.25083007100001,6.0
2012.0,Residential,2 Storey & Basement,2338,Y,Y,Y,N,522000,53.565351104799994,-113.27951971649999,6.0
2014.0,Residential,2 Storey & Basement,2812,Y,Y,Y,Y,659000,53.562971874,-113.256573555,4.0
2012.0,Residential,2 Storey & Basement,1536,N,Y,Y,N,409000,53.5592017113,-113.250797416,6.0
2013.0,Residential,2 Storey & Basement,2251,Y,Y,Y,N,520000,53.520224673,-113.25056827600001,5.0
2013.0,Residential,1 Storey & Basement,1892,Y,Y,Y,Y,925000,53.50948077020001,-113.1707750998,5.0
2011.0,Residential,2 Storey & Basement,1307,Y,N,Y,N,371000,53.5604765684,-113.2515928427,7.0
2010.0,Residential,2 Storey & Basement,2278,Y,Y,Y,Y,528000,53.5648585899,-113.2791357716,8.0
2017.0,Residential,2 Storey & Basement,2678,Y,Y,Y,N,525000,53.3691530071,-113.1067146341,1.0
2012.0,Residential,2 Storey & Basement,2333,Y,Y,Y,Y,829000,53.4620029103,-113.22008854110001,6.0
2011.0,Residential,2 Storey & Basement,2915,Y,Y,Y,Y,889000,53.553524234099996,-113.27864909899999,7.0
2012.0,Residential,2 Storey & Basement,2139,Y,Y,Y,Y,570000,53.553023445,-113.27858206260001,6.0
2012.0,Residential,2 Storey & Basement,2261,Y,Y,Y,N,531000,53.5533535867,-113.2795927801,6.0
2011.0,Residential,2 Storey & Basement,1730,Y,Y,Y,Y,465000,53.5472116841,-113.27420171370001,7.0
2012.0,Residential,2 Storey & Basement,2809,Y,Y,Y,Y,643000,53.5614304999,-113.25406009,6.0
2012.0,Residential,2 Storey & Basement,2278,Y,Y,Y,N,516000,53.565628295799996,-113.280902291,6.0
2012.0,Residential,2 Storey & Basement,1695,Y,N,Y,Y,456000,53.5568156968,-113.2803681875,6.0
2012.0,Residential,2 Storey & Basement,1536,Y,N,Y,N,365000,53.5658730409,-113.2789120127,6.0
2014.0,Residential,2 Storey & Basement,2812,Y,Y,Y,Y,637000,53.5629733679,-113.2555738988,4.0
2013.0,Residential,2 Storey & Basement,1482,Y,Y,Y,N,427000,53.558548700500005,-113.2793927901,5.0
2010.0,Residential,2 Storey & Basement,2039,Y,Y,Y,N,487000,53.5490024267,-113.2812668642,8.0
2010.0,Residential,2 Storey & Basement,2858,Y,Y,Y,N,683000,53.5503976742,-113.28294357719999,8.0
2011.0,Residential,2 Storey & Basement,1946,Y,Y,Y,N,462000,53.5210127262,-113.2511559242,7.0
2012.0,Residential,Split Entry & Bonus Upper,1510,Y,N,Y,Y,505000,53.5610595487,-113.2517485829,6.0
2009.0,Residential,1 Storey & Basement,1879,Y,Y,Y,Y,1007000,53.5013163372,-113.3253500724,9.0
2012.0,Residential,2 Storey & Basement,2092,Y,Y,Y,Y,531000,53.5557203765,-113.28293355139999,6.0
2013.0,Residential,2 Storey & Basement,2487,Y,Y,Y,N,571000,53.559431150900004,-113.2820564444,5.0
2011.0,Residential,Split Entry & Bonus Upper,1439,Y,Y,Y,Y,482000,53.5640324845,-113.2828220159,7.0
2011.0,Residential,2 Storey & Basement,1641,Y,Y,Y,Y,464000,53.553233287299996,-113.28139745770001,7.0
2011.0,Residential,2 Storey & Basement,1434,Y,Y,Y,N,355000,53.5569399642,-113.2516777684,7.0
2012.0,Residential,2 Storey & Basement,2178,Y,Y,Y,N,527000,53.5525687632,-113.27935848870001,6.0
2014.0,Residential,2 Storey & Basement,1913,Y,Y,Y,Y,492000,53.5622011205,-113.2554190323,4.0
2011.0,Residential,2 Storey & Basement,2218,Y,Y,Y,N,518000,53.549469098500005,-113.28066418639999,7.0
2011.0,Residential,2 Storey & Basement,2109,Y,Y,Y,N,496000,53.51975912020001,-113.2502047894,7.0
2008.0,Residential,1 1/2 Storey & Basement,1265,Y,N,Y,N,332000,53.3988709708,-113.0380653154,10.0
2012.0,Residential,2 Storey & Basement,1268,Y,N,Y,N,369000,53.5603439156,-113.2514840147,6.0
2012.0,Residential,2 Storey & Basement,2265,Y,Y,Y,N,522000,53.5197872142,-113.25315302969999,6.0
2011.0,Residential,2 Storey & Basement,2721,Y,Y,Y,N,637000,53.5597679124,-113.2528153618,7.0
2012.0,Residential,1 Storey & Basement,1683,Y,Y,Y,Y,735000,53.5538934824,-113.2807730967,6.0
2012.0,Residential,2 Storey & Basement,2412,Y,Y,Y,N,547000,53.562506813199995,-113.25525373030001,6.0
2012.0,Residential,2 Storey & Basement,1464,Y,Y,Y,Y,372000,53.5581998646,-113.2511903966,6.0
2012.0,Residential,2 Storey & Basement,2769,Y,Y,Y,Y,769000,53.5556299836,-113.28109630770001,6.0
2011.0,Residential,2 Storey & Basement,1679,Y,N,Y,N,424000,53.5609096137,-113.2539426201,7.0
2010.0,Residential,2 Storey & Basement,2416,Y,Y,Y,N,623000,53.5500592282,-113.2820290284,8.0
2014.0,Residential,2 Storey & Basement,2770,Y,Y,Y,N,653000,53.5617370191,-113.25332447950001,4.0
1961.0,Residential,1 Storey & Basement,897,Y,Y,Y,N,258000,53.4629188653,-112.9483304848,57.0
2013.0,Residential,1 Storey & Basement,1373,Y,Y,Y,Y,500000,53.554893882200005,-113.28293524629999,5.0
1950.0,Residential,1 1/2 Storey & Basement,1679,Y,Y,Y,N,454000,53.4079823317,-113.12205911379999,68.0
2013.0,Residential,2 Storey & Basement,2500,Y,Y,Y,Y,599000,53.561734193999996,-113.25525831040001,5.0
2010.0,Residential,2 Storey & Basement,2227,Y,N,Y,Y,513000,53.5643619241,-113.2813910152,8.0
2012.0,Residential,2 Storey & Basement,1536,Y,N,Y,N,367000,53.565947917399996,-113.27891125389999,6.0
2013.0,Residential,2 Storey & Basement,2761,Y,Y,Y,N,662000,53.561368405299994,-113.25271750549999,5.0
